Subject,Gender,Handedness,Age_in_Yrs,PicSeq_Unadj,PicSeq_AgeAdj,CardSort_Unadj,CardSort_AgeAdj,Flanker_Unadj,Flanker_AgeAdj,PMAT24_A_CR,PMAT24_A_SI,PMAT24_A_RTCR,ReadEng_Unadj,ReadEng_AgeAdj,PicVocab_Unadj,PicVocab_AgeAdj,ProcSpeed_Unadj,ProcSpeed_AgeAdj,ListSort_Unadj,ListSort_AgeAdj,CogFluidComp_Unadj,CogFluidComp_AgeAdj,CogEarlyComp_Unadj,CogEarlyComp_AgeAdj,CogTotalComp_Unadj,CogTotalComp_AgeAdj,CogCrystalComp_Unadj,CogCrystalComp_AgeAdj
153429,1,90,34,105.63,99.48,117.54,107.32,125.34,116.32,22,0,24914,121.26,114.04,130.71,127.59,125.02,121.73,121.89,117.24,125.01,123.73,126.88,123.25,137.86,135.48,127.39,124.62
153631,0,100,23,102.93,93.37,116.8,102.41,109.9,99.42,21,0,26540,117.9643,110.8225,119.3331,115.9501,89.64,66.72,104.06,94.33,102.8,83.22,114.04,100.76,112.51,100.19,119.83,117.5
153732,0,80,26,100.97,89.97,99.42,85.85,100.84,89.18,11,8,5570,103.1036,86.89497,100.4555,83.34012,134.82,127.45,96.99,85.26,105.55,87.44,98.17,75.25,101.22,80.93,101.91,82.64
153833,0,70,23,108.89,101.07,116.67,102.25,112.7,102.12,21,0,17610,104.5405,89.08701,108.1316,98.4372,114.52,101.27,126.18,118.14,118.59,108.49,112.96,99.27,114.58,103.44,106.61,90.93
153934,1,75,30,118.7,114.88,143.94,122.65,121.39,113.67,20,0,16689,124.4921,118.2554,116.4706,106.0945,138.72,136.87,126.18,122.75,140.92,143.21,135.77,133.72,151.86,153.36,121.82,116.27
154229,0,95,23,121.82,116.16,103.77,89.17,114.61,104.32,22,0,13760,121.1854,115.5135,114.8764,110.1175,100.29,80.54,112.89,103.57,111.36,96.49,116.63,104.85,119.3,110.64,119.11,116.34
154330,1,95,29,104.91,98.67,123.26,113.09,120.36,112.89,19,0,11621,124.22,117.87,126.66,121.57,126.82,124.27,126.18,122.75,126.62,127.08,125.09,120.84,139.41,136.88,126.98,123.9
154431,0,80,28,115.73,109.65,118.84,104.59,125.19,113.13,17,2,12058,111.53,99.39,109.15,100.62,119.52,108.43,100.43,89.14,118.87,108.88,122.57,113.15,118.47,109.59,110.58,100.12
154532,1,80,28,97.65,85.4,100.6,86.7,93.57,81.42,13,6,13180,103.5347,87.58138,105.6663,93.51323,138.72,131.89,104.06,94.33,106.07,88.17,96.94,72.56,103.79,84.86,104.63,87.25
154734,1,85,34,109.96,105.25,123.61,113.4,129.71,119.32,20,0,16671,123.3659,116.6408,126.5832,121.4939,98.16,83.22,108.06,102.63,115.49,112.23,131.13,128.68,129.51,125.73,126.71,123.2
154835,0,-70,35,106.04,99.86,118.01,107.91,98.47,88.51,17,2,13549,110.9118,96.60542,110.7845,97.32089,114.52,107.94,117.39,112.66,111.57,104.83,109.83,97.75,112.46,101.44,110.96,95.15
154936,1,85,27,103.59,94.61,123.02,109.14,106.14,95.17,13,6,9770,106.57,92.09,99.54,81.67,93.82,71.1,104.06,94.33,104.9,86.39,108,90.96,101.59,81.63,103.08,84.8
155231,0,75,32,106.6,100.63,111.65,101.47,110.17,102.63,12,7,4584.5,123.0121,116.3591,128.9271,125.5443,128.25,126.24,100.43,93.3,112.27,106.26,117.36,109.99,127.08,123.16,127.38,124.61
155635,0,95,28,116.13,110.97,118.5,103.93,118.19,107.8,20,0,8668.5,115.52,107.06,118.29,114.66,128.07,119.74,121.89,113.85,126.95,119.45,123.44,114.56,131.71,126.91,117.56,114.17
155938,1,75,27,104.34,95.27,116.08,101.65,142.11,120.75,21,0,45590,121.2317,115.5884,125.9663,126.2436,91.62,68.79,108.06,98.44,113.69,100.26,130.58,125.01,126.61,120.88,125.05,124.93
156031,0,100,30,135.55,134.81,110.99,100.64,105.15,96.41,10,9,4535,113.2085,100.6803,118.477,108.7224,135.98,134.92,108.06,102.63,125.16,124.1,123.14,117.62,129.2,125.21,116.52,106.53
156233,0,100,25,104.95,96.13,136.1,118.05,142.11,120.75,12,7,8697,104.6023,89.61342,99.68977,81.63451,154.69,144.38,93.9,80.7,135.81,132.1,,,,,,
156334,0,100,27,125.71,121.69,119.76,105.69,121.42,110.49,20,0,19245.5,103.91,88.12,111.15,105,127.97,119.71,100.43,89.14,124.91,116.19,126.4,118.48,121.12,113.58,107.79,93.6
156435,1,80,24,135.55,130.24,128.95,114.71,130.68,116.82,24,0,14153,122.3832,117.609,113.2644,107.9088,133.26,125.28,117.39,108.26,138.95,136.94,138.54,134.72,143.37,140.7,118.85,116.07
156536,1,80,22,116.13,110.97,129.77,115.11,124.78,112.77,21,0,11670,130.2654,126.115,140.7528,146.5642,154.69,148.4,121.89,113.85,140.22,137.71,140.04,137.01,153.36,153.36,138.37,141.69
156637,1,70,31,76.42,56.48,96.14,85.33,91.1,79.34,12,7,3612,130.75,124.91,125.93,120.36,101.3,87.85,117.39,112.66,92.93,74.47,94.82,72.02,112.58,101.66,129.76,127.71
157336,0,85,34,121.82,118.72,113.99,103.75,120.9,113.36,22,0,17152.5,146.16,132.61,134.26,132.64,108.36,97.76,84.63,69.1,110.22,102.37,131.77,129.39,139.39,136.87,143.34,144.62
157437,0,90,29,113.72,110.21,129.82,118.64,110.98,103.71,9,10,4462,103.68,86.33,110.26,96.06,114.14,107.32,100.43,93.3,115.36,112.07,120.35,114.5,112.51,101.55,107.26,87.03
157942,0,90,36,112.39,109.02,112.04,101.78,106.78,98.63,19,0,20148,107.663,91.84423,114.8529,103.8943,111.11,102.2,117.39,112.66,113.12,107.66,112.87,102.97,114.1,104.22,111.54,96.39
158035,0,90,30,102.63,95.75,130,119.05,126.63,117.55,22,0,22837,111.91,98.19,117.53,107.39,119.85,115.48,84.63,69.1,114.15,109.5,125.57,121.65,118.46,110.65,115.27,103.91
158136,1,80,33,97.54,87.36,107.74,96.94,103.95,94.95,12,7,7633.5,124.83,118.54,108.93,93.24,117.02,111.16,93.9,84.01,101.93,89.35,103.19,86.7,110.06,97.27,117.52,108.97
158338,1,85,24,111.35,104.06,134.08,117.72,108.4,97.73,21,0,11440,145.6397,133.9231,137.4778,145.006,117.2,104.97,104.06,94.33,117.38,106.6,131.91,126.56,151.89,148.49,145.38,150.65
158540,1,90,33,107.69,101.58,115.16,105.15,114.97,108,17,2,10363,123.6,117,125.42,119.49,109.4,99.38,112.89,107.32,113.21,107.82,119.78,113.42,126.94,122.99,126.23,122.73
158843,1,75,29,104.95,96.13,114.06,99.38,114.53,104.27,21,0,37960,114.7298,105.5345,116.597,112.3604,99.14,79.15,126.18,118.14,112.8,98.9,114.54,101.56,118.27,109.17,116.32,111.83
159138,1,100,32,104.47,97.83,114.78,104.73,109.58,101.84,21,0,22151,124.72,118.44,111.84,99.21,105.26,93.52,108.06,102.63,108.2,99.09,110.74,99.51,116.89,108.61,119.49,111.98
159239,0,60,32,116.13,113.29,109.54,99.08,119.7,112.33,15,4,8888,112.69,99.36,122.73,114.36,112.98,105.38,121.89,117.24,119.08,116.99,122.14,116.71,126.21,121.04,118.8,110.75
159340,1,-85,29,105.56,97.12,101.54,87.52,106.78,95.92,19,0,43909,119.5,113.33,120.44,117.78,96.86,75.48,104.06,94.33,100.69,79.67,108.75,92.08,112.03,99.21,121.31,119.3
159441,0,90,27,109.47,101.87,107.79,93.23,95.8,83.97,9,10,5010,128.4154,124.2312,128.1601,129.8329,72.24,47.56,121.89,113.85,98.71,76.84,110.88,96.01,117.54,108,129.66,131.65
159744,1,100,31,102.18,94.89,120.68,110.79,127.39,118.1,7,12,3796,116.899,107.2013,113.4137,101.9051,146.95,143.14,126.18,122.75,133.41,134.89,119.96,113.72,135.21,132.22,115.61,105.04
159845,0,-95,33,97.54,87.36,110.45,99.87,105.96,97.6,7,12,7250,115.6588,105.1727,109.2769,93.9433,102.91,90.05,108.06,102.63,103.17,91.62,104.98,89.31,107.4,92.5,112.88,99.15
159946,1,55,29,108.93,101.12,125,110.97,131.35,117.14,23,0,18520,114.4808,104.9859,122.8793,120.4676,154.69,146.4,108.06,98.44,135.05,131.2,130.53,124.88,140.35,136.96,119.84,117.56
160123,1,70,32,106.85,100.72,113.02,102.85,116.34,109.48,14,5,9297,101.18,83,112.67,100.72,122.5,118.72,121.89,117.24,119.21,117.14,114.03,104.86,115.93,106.77,107.21,86.92
160729,0,35,24,119.72,113.39,118.99,104.73,107.18,96.35,13,6,5630,113.13,102.7839,110.1038,102.6653,128.25,119.78,117.39,108.26,123.43,114.35,116.95,105.39,123.71,116.89,111.88,102.86
160830,0,85,28,119.72,113.39,115.38,100.97,102.76,91.22,18,1,26764,120.9559,115.1462,119.5788,116.5519,84.34,61.27,108.06,98.44,104.77,86.2,117.45,106.4,115.92,105.1,121.61,120.01
160931,0,75,31,112.39,109.02,119.49,109.54,121.91,114.17,22,0,27280,110.6214,96.02388,123.4147,115.7478,117.2,111.48,108.06,102.63,118.63,116.59,125.78,121.91,124.56,119.42,117.77,109.22
161327,0,80,30,114.48,111.31,121.94,111.87,112.31,105.02,8,11,4328,94.13,74.19,99.23,75.57,114.66,108.27,117.39,112.66,119.29,117.26,113.74,104.15,107.87,93.1,97.21,70.16
161630,0,100,27,103.28,94.1,136.1,118.05,127.53,115.1,8,11,2725,123.93,118.98,117.62,113.68,110.12,94.38,117.39,108.26,124.46,115.78,128.75,122.63,133.89,129.75,122.23,120.74
161731,0,80,35,112.39,109.02,113.93,103.67,107.82,99.86,21,0,18183,122.71,116.17,122.06,113.56,118.37,113.07,93.9,84.01,109.33,100.89,117.02,109.3,121.24,115.1,123.57,119.17
161832,1,-50,26,103.28,94.1,108.35,93.83,100.97,89.31,14,5,8053,116.7602,108.9206,116.6522,112.4314,93.82,71.1,112.89,103.57,101.75,81.39,106.97,89.18,109.8,95.24,117.32,113.85
162026,0,100,31,106.6,100.63,119.39,109.4,111.98,104.61,15,4,7650,118.85,110.43,116.91,106.65,125.07,121.98,93.9,84.01,112.26,106.23,116.57,108.55,119.86,112.83,118.93,111.14
162228,1,35,24,104.34,95.27,108.21,93.68,110.74,100.09,20,0,21150,117.1148,109.6613,113.896,108.7028,109.05,92.66,121.89,113.85,111.53,96.84,109.6,93.77,116.81,106.95,116.09,111.46
162329,0,-100,28,110.13,102.94,83.93,66.55,108.18,97.57,10,9,4250.5,91.32,72.13,105.52,93.24,106.25,88.9,108.06,98.44,101.16,80.31,99.9,78,96.56,74.27,98.71,76.98
162733,0,65,26,110.13,102.94,97.57,84.15,100.47,88.89,22,0,16831,132.65,128.57,118.34,114.72,100.69,81.26,126.18,118.14,106.18,88.41,106.09,87.84,121.56,114.18,127.01,127.32
162935,1,80,25,88.97,74.52,123.42,109.56,123.33,112.02,17,2,31420,121.1766,115.4819,117.2298,113.1748,106.57,89.14,104.06,94.33,109.27,93.24,115.73,103.31,118.53,109.82,120.33,118.12
163129,1,85,28,109.04,101.69,117.07,102.6,125.46,113.29,14,5,5064.5,114.33,104.65,118.86,115.33,111.91,97.54,112.89,103.57,117.72,107.26,123.22,114.05,123.33,116.33,117.22,113.67
163331,1,20,35,99.4,89.95,101.66,90.26,107.71,99.76,15,4,14340,120.1091,112.4209,119.9725,111.043,110.12,100.43,130.38,127.41,110.1,102.25,114.17,105.04,120.13,113.32,121.31,115.23
163432,0,65,34,103.25,96.57,115.43,105.37,119.39,112.21,21,0,14867,116.51,106.35,120.72,112.07,116.72,110.89,112.89,107.32,115.04,111.42,117.88,110.91,123.17,117.67,119.75,112.44
163836,0,85,34,98.57,89.06,94.25,83.18,100.45,90.8,9,10,8560,98.73049,79.81458,118.8443,109.3524,83.25,63.93,93.9,84.01,90.13,69.76,101.26,83.6,96.19,74.63,109.05,90.75
164030,1,60,32,125.71,125.19,123.58,113.34,109.62,101.9,23,0,22972,116.17,105.88,115.86,105.36,113.13,105.46,112.89,107.32,120.87,119.28,124.97,120.55,125.82,120.75,116.64,106.9
164131,1,60,28,121.82,116.16,113.81,99.11,120.07,109.1,23,0,12621,130.13,125.95,130.97,133,120.8,110.21,126.18,118.14,126.94,119.43,129.73,124.1,147.67,145.78,133.54,134.6
164636,1,-80,24,102.77,93.17,114.13,99.52,124.78,112.77,17,2,18590,107.4167,93.45853,114.8892,110.1274,101.6,82.24,137.98,132.49,119.38,109.6,117.13,105.63,119.48,111.04,111.35,101.87
164939,0,100,29,121.82,116.16,118.32,103.79,114.29,104.06,19,0,32470,104.1,88.46,106.29,95.01,94.57,72.22,100.43,89.14,110.14,94.42,118.72,108.29,107.1,90.63,105.4,88.42
165032,1,70,24,125.71,121.69,131.62,116.31,122.6,111.48,18,1,12155,103.98,88.31,95.62,74.61,126.88,118.09,96.99,85.26,127.32,119.73,125.15,117.21,116.63,106.66,100.06,79.11
165234,0,80,23,118.7,112.44,122.83,108.85,122.27,111.26,15,4,6361,120.3522,114.7161,150.9098,153.0889,122.56,111.72,100.43,89.14,,,,,,,,
165436,1,50,27,102.93,93.37,103.89,89.27,95.9,84.05,17,2,8760,130.7467,126.7981,125.7097,125.6228,135.98,129.22,112.89,103.57,110.88,95.59,106.71,88.88,127.99,122.99,129.62,131.59
165638,1,80,27,118.7,112.44,108.08,93.57,107.92,97.25,21,0,9580,129.6218,125.361,136.049,141.0514,129.82,121.65,126.18,118.14,123.09,113.86,123.3,114.34,142.35,139.23,134.3,137.8
165840,1,60,35,93.23,82.55,96.91,86.01,99.09,89.17,20,0,52155,115.2,104.39,115.03,104.3,94.79,77.99,108.06,102.63,95.04,77.64,98.93,79.38,103.63,86.17,115.57,104.9
165941,0,95,28,118.7,112.44,143.94,119.65,109.9,99.42,20,0,25795.5,107.5797,93.68906,108.7836,99.73219,144.47,136.71,112.89,103.57,135.49,131.46,127.65,120.73,131.17,126.46,108.45,95.03
166438,1,80,32,113.72,110.21,112.9,102.71,107.48,99.5,21,0,17070,127.68,121.92,119.1,109.83,107.86,97.17,117.39,112.66,112.93,107.48,115.84,107.54,125.88,120.77,124.62,120.81
166640,1,-40,22,94.1,81.19,102.88,88.5,95.34,83.57,17,2,17840,119.2208,112.9218,116.966,112.7469,51.62,45.31,112.89,103.57,86.68,59.87,100.46,78.62,100.04,79.27,119.21,116.5
167036,0,85,30,135.55,134.81,116.55,106.42,101.99,92.47,11,8,3750,112.52,99.09,112.82,100.95,109.36,99.32,100.43,93.3,114.18,109.57,121.26,115.93,116.51,107.81,113.03,99.53
167238,0,55,33,122.66,120.31,119.76,109.92,116.72,110.08,15,4,11790,115.3645,104.5807,112.2093,99.89383,96.06,80.03,108.06,102.63,113.95,109.33,123.63,118.38,117.49,109.48,114.35,102.06
167440,0,100,30,113.72,110.21,112.04,101.78,112.13,104.77,10,9,10070,120.5032,113.0443,113.9494,102.6465,105.28,93.58,93.9,84.01,106.75,96.88,115.35,106.74,114.11,104.28,117.94,109.68
167743,0,100,26,95.49,83.21,113.41,98.9,110.78,100.25,17,2,25695,122.41,117.62,108.81,99.77,107.41,90.53,108.06,98.44,106.21,88.47,106.73,88.9,112.38,99.88,116.24,111.71
168038,1,60,28,97.63,85.34,136.1,118.05,104.89,93.65,10,9,8625,105.6693,90.56195,106.2045,94.84802,111.11,96.12,100.43,89.14,110.36,94.72,112.3,98.08,107.89,91.81,106.16,90.14
168139,1,85,25,106.85,98.43,101.7,87.61,104.56,93.23,18,1,8489.5,108.3083,94.95506,122.1224,119.6098,100.29,80.54,121.89,113.85,106.22,88.52,109.11,92.51,111.92,98.95,115.63,110.86
168240,1,80,26,95.73,83.54,124.66,110.59,115.73,105.81,12,7,12230,106.597,92.13217,126.7924,127.3658,117.2,104.97,104.06,94.33,112.36,98.16,119.6,109.59,118.55,109.88,117.31,113.83
168341,1,-30,32,105.63,99.48,104.41,93.5,103.95,94.95,18,1,35222.5,119.15,111,134.35,132.72,93.77,76.37,112.89,107.32,102.15,89.54,113.82,104.4,119.2,111.84,128.24,125.66
168745,0,85,22,125.71,121.69,105.99,91.4,99.86,88.24,21,0,21339,106.5137,92.01805,115.6633,111.2874,102.91,83.82,121.89,113.85,112.12,97.82,113.28,99.68,113.19,101.2,111.29,101.68
168947,0,100,28,109.96,102.59,108.18,93.67,97.34,85.51,12,7,5574.5,112.6107,101.5162,116.5913,112.3475,129.82,121.65,117.39,108.26,113.8,100.46,107.94,90.79,118.07,108.83,115.1,109.51
169040,1,90,23,98.57,86.78,112.64,98,116.12,106.18,19,0,25740,112.6534,101.6137,105.1737,92.53405,117.2,104.97,108.06,98.44,111.13,96.01,108.08,91.08,110.74,96.87,109.11,96.85
169141,1,80,25,112.39,106.06,114.89,100.39,131.28,117.07,9,10,2930,109,95.74,112.33,106.67,120.63,109.84,108.06,98.44,121.83,112.51,123.35,114.42,121.1,113.56,110.85,100.72
169343,0,100,33,106.06,99.96,103.46,92.41,98.53,88.7,6,13,4453.5,97.43,78.41,90.69,63.69,94.43,77.26,88.68,75.82,94.81,77.28,97.31,76.97,91.03,65.25,94.81,67.11
169444,0,95,29,93.23,82.55,108.25,97.54,104.72,95.97,19,0,11510,126.4789,120.37,123.2308,115.3911,101.6,88.33,104.06,97.6,99.93,85.66,107.03,92.8,116.15,107.02,126.7,123.05
169545,1,70,22,118.7,112.44,143.94,119.65,116.34,106.38,18,1,8469,121.4331,115.9351,112.2389,106.5769,149.88,139.3,126.18,118.14,142.88,140.29,131.8,126.54,147.43,145.5,117.49,114.07
169747,0,100,29,90.95,78.55,108.39,97.74,115.12,108.23,12,7,8985,126.7149,120.7545,118.1377,108.159,117.2,111.48,108.06,102.63,107.39,98.04,108.11,94.64,119.66,112.63,123.6,119.2
169949,1,-25,29,112.39,106.06,122.44,108.59,115.87,105.93,15,4,8240,113.0933,102.7533,113.4016,107.9928,144.47,136.71,112.89,103.57,129.45,121.66,120.14,110.3,130.5,125.53,113.66,106.44
170631,0,100,33,135.55,134.81,103.82,92.79,105.76,97.24,22,0,28651,117.5,108.28,119.26,110.03,95.76,79.48,100.43,93.3,107.94,98.78,120.24,114.22,116.69,108.33,119.52,112.11
170934,0,-55,28,116.13,110.97,124.56,110.46,116.83,106.76,13,6,4150,100.8103,84.15554,118.3574,114.7352,98.16,77.17,100.43,89.14,112.08,97.77,125.27,117.41,111.91,98.93,109.73,98.36
171128,0,100,36,100.18,91.53,102.37,91.1,99.11,89.19,9,10,5410,112.0056,98.39664,108.4579,92.34583,115.83,109.72,93.9,84.01,99.79,85.5,100.66,82.61,103.42,85.65,110.44,93.99
171330,1,90,27,118.39,112.22,111.22,96.6,113.5,103.23,19,0,20080,105.5136,90.42704,119.8787,117.0253,96.06,74.17,108.06,98.44,109.47,93.53,119.65,109.62,112.46,100.02,113.06,105.2
171431,0,85,29,116.13,113.29,113.76,103.51,104.2,95.32,20,0,20190,100.1561,81.49724,103.0442,82.96337,91.62,73.5,117.39,112.66,108.43,99.48,109.59,97.28,103.32,85.57,101.73,77.82
171532,0,90,33,109.02,103.93,109.56,99.1,105.88,97.46,17,2,32710,124.0214,117.6438,117.6183,107.6119,109.05,98.75,108.06,102.63,108,98.91,111.25,100.35,119.05,111.76,122.28,116.91
171633,1,50,28,110.13,102.94,112.37,97.75,112.31,101.7,18,1,21102.5,106.36,91.77,110.29,103.07,122.26,112.13,96.99,85.26,111.51,96.79,112.43,98.25,110.68,96.61,108.56,95.43
171734,0,65,28,118.7,112.44,104.34,89.69,97.94,86.31,20,0,25189,127.5646,123.4715,112.1026,106.2585,93.82,71.1,112.89,103.57,103.95,84.98,108.28,91.35,114.38,103.14,121.04,119.17
172029,1,100,27,90.25,74.88,116.59,102.11,109.62,99.22,21,0,24939,113.546,103.4441,110.8088,104.3636,110.12,94.38,100.43,89.14,103.78,84.61,106.28,88.27,107.7,91.51,112.55,103.92
172130,1,90,28,111.46,104.6,118.52,103.97,113.32,102.97,20,0,35177.5,107.57,93.67,113.03,107.61,103.62,85.18,112.89,103.57,113.18,99.16,117.03,105.54,113.37,101.56,110.52,99.99
172332,0,100,30,99.4,89.95,104.38,93.42,104.59,95.77,18,1,25726,103.02,85.15,99.61,76.49,100.17,86.31,93.9,84.01,97.61,81.6,99.99,81.48,96.12,74.45,101.42,77.39
172433,1,80,23,125.71,121.69,111.94,97.38,107.76,96.94,20,0,18256,108.9928,95.73149,109.9719,102.3281,119.98,108.74,117.39,108.26,120.01,110.33,116.68,104.93,118.58,109.95,109.68,98.09
172534,0,60,23,135.55,130.24,109.81,95.37,106.72,95.84,22,0,16841.5,110.42,97.66,114.55,109.57,115.42,102.77,117.39,108.26,120.83,111.4,121.13,111.81,122.16,114.78,112.89,104.76
172635,1,75,31,135.55,134.81,97.75,86.71,98.2,88.36,10,9,4214.5,126.3007,120.2398,119.5345,110.4573,104.06,91.83,108.06,102.63,108.54,99.72,114.94,106.26,120.94,114.65,123.99,120.18
172938,0,100,32,105.6,99.46,108.38,97.69,104.32,95.46,19,0,33961,103.51,86.02,96.46,71.3,104.23,92.29,96.99,88.33,101.81,89.15,102.14,84.81,97.81,76.75,100.2,75.61
173132,1,70,31,106.06,99.96,122.05,112.01,120.36,112.89,17,2,18410,115.9743,105.6191,124.5133,118.1,114.52,107.94,100.43,93.3,114.04,109.37,124.38,119.4,123.97,118.69,121.6,115.84
173233,1,-85,30,97.46,87.29,120.16,110.3,106.29,98,20,0,20354,105.1691,88.05271,123.1066,114.9018,101.6,88.33,108.06,102.63,105.74,95.14,113.23,103.49,110.9,98.64,114.7,102.83
173334,1,80,28,91.76,77.81,115.03,100.64,125.54,113.35,23,0,14679,140.06,131.62,137.54,145.11,108.58,92.3,133.93,128.24,117.35,106.48,122.97,113.71,144.8,143.59,142.03,146.83
173435,0,70,29,109.47,104.62,115.91,105.92,106.78,98.63,19,0,10931,122.55,116.03,125.57,119.75,113.4,105.9,121.89,117.24,114.98,111.34,117.52,110.21,127.91,124.23,125.51,122.2
173536,0,95,35,135.55,134.81,122.99,112.86,114.33,107.23,22,0,18009,121.3263,114.1627,117.2627,107.0446,149.88,143.88,108.06,102.63,135.6,137.87,131.45,128.86,141.04,139.12,120.42,113.94
173637,0,100,23,135.55,130.24,143.94,119.65,114.29,104.06,21,0,13370,114.8657,105.7283,110.2664,102.9839,117.2,104.97,108.06,98.44,132.42,127.14,137.31,132.49,132.58,128.28,112.98,104.9
173738,1,40,32,135.55,134.81,121.24,111.22,118.28,111.44,15,4,11949,130.1794,124.2675,135.1487,133.1783,110.12,100.43,100.43,93.3,121.15,119.49,139.72,138.58,140.69,138.79,134.26,134.31
173839,0,60,22,125.71,121.69,113.6,99.04,94.89,82.74,17,2,47748,106.5325,92.04117,104.0429,90.36139,96.06,74.17,112.89,103.57,108.47,91.94,109.92,94.4,105.91,88.68,105.49,88.68
173940,0,100,27,125.71,121.69,107.84,93.31,96.43,84.59,20,0,13979,126.17,122.08,118.1,114.34,109.81,94.18,121.89,113.85,113.6,100.11,113.78,100.24,125.11,118.91,123.37,122.86
174437,0,85,32,99.71,90.6,102.11,90.76,108.59,100.74,9,10,3424,108.74,93.48,101.47,79.77,115.22,108.77,96.99,88.33,102.58,90.53,101.2,83.52,101.55,82.74,105.33,83.93
174841,1,80,23,87.1,71.45,120.38,106.42,99.32,87.72,18,1,19000,119.0421,112.3452,124.1657,122.9244,118.67,106.9,100.43,89.14,103.51,84.2,107.58,90.15,115.97,105.26,122.96,122.29
175035,1,90,24,95.03,82.43,110.9,96.21,99.82,88.2,8,11,4860,86.01,64.56,104,90.3,85.45,62.24,96.99,85.26,94.23,69.92,100.54,78.87,91.16,64.64,95.67,71.69
175136,0,55,22,135.55,130.24,111.88,97.28,98.51,86.82,7,12,3070,106.6453,92.17715,114.1786,109.04,124.27,114.51,108.06,98.44,118.36,108.18,118.47,107.99,118.24,109.09,110.66,100.27
175237,0,100,31,135.55,134.81,112.4,102.2,117.4,110.65,20,0,16450,117.1033,107.6994,122.3772,113.9377,154.69,147.29,130.38,127.41,141.13,143.38,130.42,127.88,150.76,149.35,120.95,114.75
175338,0,40,22,120.32,114.48,113.3,98.77,112.21,101.52,21,0,18340,115.3504,106.664,115.0555,110.4547,85.34,61.72,112.89,103.57,108.64,92.3,118.8,108.35,113.83,102.29,115.62,110.81
175439,0,100,34,121.82,118.72,115.53,105.51,104.75,96.02,11,8,6209,93.12,73.22,110.74,97.24,114.71,108.39,96.99,88.33,111.43,104.42,115.72,107.27,105.68,89.44,102.05,78.38
175540,1,80,32,95.07,84.79,113.6,103.39,112.45,105.12,22,0,24346.5,134.92,128.13,132.41,130.19,125.87,123.06,108.06,102.63,111.74,105.25,115.96,107.79,133.98,130.63,135.11,135.56
175742,0,70,35,135.55,134.81,116.5,106.36,110.53,103.17,24,0,14750,109.4593,94.6021,116.2988,105.9309,133.26,131.33,117.39,112.66,130.76,131.84,126.75,122.92,131.19,127.96,113.26,100.1
176037,0,90,30,114.48,111.31,128.19,117.45,127.66,118.46,21,0,22850,112.6149,99.19353,115.7057,105.2437,150.84,144.06,117.39,112.66,137.28,140.82,129.37,127,137.73,135.04,114.73,102.85
176239,1,80,33,103.59,97.13,114.62,104.59,115.12,108.23,18,1,22050,114.6501,103.4233,122.3403,113.8753,109.05,98.75,121.89,117.24,114.31,109.79,116.72,108.95,122.5,116.47,119.69,112.31
176441,1,70,29,101.99,91.88,107.98,93.43,117.71,107.39,20,0,18665,129.5944,125.3154,118.9679,115.4986,104.06,85.5,104.06,94.33,106.34,88.71,113.03,99.38,120.78,112.86,125.94,125.79
176542,0,80,28,118.7,112.44,101.27,87.37,111.62,101.07,12,7,6544,106.86,92.58,118.54,114.82,109.88,94.23,112.89,103.57,111.56,96.87,114.54,101.55,114.08,102.66,113.06,105.21
176744,1,50,31,116.13,113.29,118.72,108.66,113.5,106.31,18,1,13330,120.263,112.5121,123.8923,117.0251,126.95,124.42,117.39,112.66,123.85,122.45,124.07,118.85,134.11,130.71,123.36,118.73
176845,0,100,26,135.55,130.24,107.14,92.61,109.54,99.12,9,10,4700,110.0629,97.11421,107.4004,97.01692,115.83,103.13,104.06,94.33,116.28,105.07,118.18,107.66,114.64,103.54,109,96.44
177140,0,100,32,122.66,120.31,113.2,103,104.82,96.09,17,2,15200,116.366,106.1915,120.6846,112.0608,119.98,115.61,117.39,112.66,118.26,116.2,118.94,112.32,126.35,121.17,119.7,112.34
177241,1,60,27,125.07,118.78,118.45,103.9,112.13,101.5,9,10,3200,109.1947,96.01463,109.7422,101.9643,122.72,112.44,104.06,94.33,119.84,110.18,120.62,111.05,118.47,109.66,109.65,98.08
177342,1,90,25,95.73,83.54,117.31,102.9,113.5,103.23,9,10,7370,112.8089,102.2055,104.1514,90.49834,106.57,89.14,108.06,98.44,107.88,91.16,107.54,89.95,107.93,91.89,108.71,95.82
177645,0,65,29,118.39,112.22,125.42,111.39,110.91,100.37,22,0,30865,117.58,110.34,121.22,118.64,107.82,90.94,108.06,98.44,115.87,104.24,125.28,117.44,124.59,118.46,120.56,118.45
177746,0,100,30,91.62,79.79,108.78,98.19,106.54,98.35,20,0,20266,126.73,120.79,121.81,113.4,107.43,96.43,112.89,107.32,103.83,92.48,106.85,92.38,118.63,111.16,125.93,122.48
178142,0,100,26,108.29,100.04,122.5,108.72,114.23,103.98,20,0,10140,135.36,130.23,132.41,133.88,127.53,118.96,121.89,113.85,124.47,115.78,126.01,118.22,145.37,143.8,135.24,139.34
178243,1,70,23,108.29,100.04,98.44,85.04,130.89,116.94,10,9,9595,104.3683,88.978,102.8098,87.84955,128.25,119.78,108.06,98.44,116.95,106.04,110.65,95.58,111.06,97.51,103.69,85.64
